family,alpha,file,overlap,p,sigma_y,n_ok,lam_min,lam_floor,rmse_min,rmse_floor,gain_floor,cv.bloss_vs_min,cv.smd_vs_min,cv.inf_vs_min,boot.smd_vs_min,boot.inf_vs_min,best,rmse_best,best_vs_floor,z_best,z_bootinf,z_cvbloss,s_y,dense,n,mcse_rel
tunen2,1,tunen2_10_r500.rds,moderate,NA,1,500,0.012751583227288124,0.011618767718211891,0.06922059608558752,0.06926566427579348,6.51080642966928e-4,2.5955743028802485,9.177189619635639,6.196740868422085,5.273335216131795,1.1665425000916245,boot.inf,0.08074876721551379,0.16578348103323326,6.132911367376004,6.132911367376004,29.767223746627224,NA,NA,2000,0.03162277660168379
tunen2,1,tunen2_10_r500.rds,moderate,NA,3,500,0.028118908156925138,0.011618767718211891,0.16656723054012434,0.180011050177591,0.08071107140265621,1.294120231979394,3.8371859782532516,2.615958376580271,2.2839661440543497,0.9950411344660851,boot.inf,0.16574124604151927,-0.07927182315748826,-4.5328690393193325,-4.5328690393193325,5.521715302867694,NA,NA,2000,0.03162277660168379
tunen2,1,tunen2_10_r500.rds,moderate,NA,10,500,0.10835701660663122,0.011618767718211891,0.47263973241482066,0.5915813344293269,0.25165383664806895,1.0096364773404507,1.4771597399243483,1.1360399842052389,1.1483269104334708,1.1118679211598805,cv.bloss,0.47719431448643274,-0.19335806132767597,-7.067784715222135,-6.932927672669281,-7.067784715222135,NA,NA,2000,0.03162277660168379
tunen2,1,tunen2_11_r500.rds,bad,NA,1,500,0.0698275459938624,0.0698275459938624,0.1720029963376658,0.1720029963376658,0,1.6883417495161785,4.842818417577098,3.361555729329057,3.943839588189353,1.855014758595695,cv.bloss,0.29039983975875955,0.6883417495161785,30.143084364401847,31.461784154976403,30.143084364401847,NA,NA,2000,0.03162277660168379
tunen2,1,tunen2_11_r500.rds,bad,NA,3,500,0.07663564552567359,0.0698275459938624,0.27359752660352626,0.27491538690907147,0.004816784427495779,1.2150204225665722,3.0626429740038232,2.13928577947788,2.4995125395274305,1.2884702203621223,cv.bloss,0.33242658238698547,0.20919598617059543,10.178915135998992,13.642115188514364,10.178915135998992,NA,NA,2000,0.03162277660168379
tunen2,1,tunen2_11_r500.rds,bad,NA,10,500,0.18546809182744578,0.0698275459938624,0.611759641078981,0.789516932226815,0.2905672084453259,1.0928360377494821,1.4566656123029542,1.107465713471951,1.230481462509192,1.0631683108546355,boot.inf,0.6504034642549782,-0.17620074034317457,-7.471859529893985,-7.471859529893985,-7.347336479401419,NA,NA,2000,0.03162277660168379
tunen2,1,tunen2_12_r500.rds,awful,NA,1,500,0.14477841237944994,0.14477841237944994,0.3459601708414177,0.3459601708414177,0,1.1596616751880395,2.691438413637856,1.9281736729760584,2.2884428646461017,1.405856509515074,cv.bloss,0.40119675126629883,0.15966167518803953,22.605185439817525,71.53909810707232,22.605185439817525,NA,NA,2000,0.03162277660168379
tunen2,1,tunen2_12_r500.rds,awful,NA,3,500,0.14477841237944994,0.14477841237944994,0.44133925752460673,0.44133925752460673,0,1.0540382473810495,2.1226935567144314,1.5408385957939863,1.8129665860982953,1.1767418405595025,cv.bloss,0.46518845750169013,0.054038247381049453,6.721971088166977,15.850666252112374,6.721971088166977,NA,NA,2000,0.03162277660168379
tunen2,1,tunen2_12_r500.rds,awful,NA,10,500,0.25300438734111275,0.14477841237944994,0.7583234930236905,0.9993004025463148,0.3177758723546442,1.1820980063914686,1.3074556717833326,1.0416816088905185,1.1534166348124066,1.0258565522423269,boot.inf,0.7779311240376414,-0.22152425631432038,-9.253932456599443,-9.253932456599443,-7.264156920629853,NA,NA,2000,0.03162277660168379
tunen2,1,tunen2_13_r500.rds,good,NA,1,500,0.003551584147226723,0.003551584147226723,0.03270002653790507,0.03270002653790507,0,2.2218098428729975,5.9499289265563435,4.396517617758891,0.9944577449579578,0.9943916631920462,boot.inf,0.03251663377545147,-0.0056083368079538065,-4.773250223979822,-4.773250223979822,25.0189769801641,NA,NA,5000,0.03162277660168379
tunen2,1,tunen2_13_r500.rds,good,NA,3,500,0.0037206954999927646,0.003551584147226723,0.07369927494116583,0.07370156788282654,3.111213322704032e-5,1.2997155079255307,2.7415755534093935,2.110283030141562,0.9998609011228023,0.9998215259287,boot.inf,0.07368612153151523,-2.095796840559938e-4,-0.36810270537509227,-0.36810270537509227,9.86856839780599,NA,NA,5000,0.03162277660168379
tunen2,1,tunen2_13_r500.rds,good,NA,10,500,0.01648499331940372,0.003551584147226723,0.2285226276715015,0.2326100024098425,0.01788608322943208,1.0135546679437792,1.2309450811568874,1.122103509286845,1.018812812981152,1.0187923724188093,cv.bloss,0.2316201760072286,-0.0042553045542294,-0.31536876464901836,2.751098705049401,-0.31536876464901836,NA,NA,5000,0.03162277660168379
tunen2,1,tunen2_14_r500.rds,moderate,NA,1,500,0.005010680999089417,0.005010680999089417,0.044795417859771876,0.044795417859771876,0,2.8170614300814463,11.718663865013106,7.187946630302975,1.3493059658504403,1.0259867667302618,boot.inf,0.045959505934278375,0.02598676673026179,3.677796299615072,3.677796299615072,25.88065183740923,NA,NA,5000,0.03162277660168379
tunen2,1,tunen2_14_r500.rds,moderate,NA,3,500,0.01157532299363882,0.005010680999089417,0.11804225623073829,0.11972306808641013,0.014239069205745691,1.331822874281779,4.4586498549481055,2.7784248733647083,1.0592359481835993,1.0058377966887864,boot.inf,0.11873136292329896,-0.008283325669497632,-2.553702296757768,-2.553702296757768,8.584710272536269,NA,NA,5000,0.03162277660168379
tunen2,1,tunen2_14_r500.rds,moderate,NA,10,500,0.07794996895129105,0.005010680999089417,0.3602835427668476,0.3961597938546983,0.09957782365615153,1.017817167699101,1.5600981447833602,1.1374583422185278,1.090012986454319,1.086372027625225,cv.bloss,0.3667027750675508,-0.07435640679364763,-3.783817468468175,-5.008507932576105,-3.783817468468175,NA,NA,5000,0.03162277660168379
tunen2,1,tunen2_15_r500.rds,bad,NA,1,500,0.030126383370201515,0.030126383370201515,0.0922600990853066,0.0922600990853066,0,2.382571269754391,7.919725430765421,5.175759199078409,6.475090502527669,1.7596614811939213,boot.inf,0.16234654261154854,0.7596614811939213,14.807178159779417,14.807178159779417,29.221677303427363,NA,NA,5000,0.03162277660168379
tunen2,1,tunen2_15_r500.rds,bad,NA,3,500,0.03628733542460101,0.030126383370201515,0.19374976635515076,0.19670675175579855,0.015261878536810825,1.3203559087175087,3.780239489473955,2.486354308928299,3.0969428554808727,1.1276992722711427,boot.inf,0.21849147052140747,0.11074718366888359,4.8062933539054535,4.8062933539054535,9.683399346530196,NA,NA,5000,0.03162277660168379
tunen2,1,tunen2_15_r500.rds,bad,NA,10,500,0.14649259937759646,0.030126383370201515,0.4895950182288866,0.6248160567217793,0.2761895719079326,1.0652215051270086,1.5509414925588352,1.1107005238233578,1.3044505692408064,1.130729924566078,cv.bloss,0.5215271422204598,-0.1653109157329361,-6.106218699363177,-5.2330093091845145,-6.106218699363177,NA,NA,5000,0.03162277660168379
tunen2,1,tunen2_16_r500.rds,awful,NA,1,500,0.10319521664762552,0.10319521664762552,0.2418889805716853,0.2418889805716853,0,1.3518032062123695,3.4352608404340406,2.422074409819037,2.988187052165296,1.703999202696142,cv.bloss,0.32698629948424573,0.3518032062123695,23.826081999542083,63.69662344386804,23.826081999542083,NA,NA,5000,0.03162277660168379
tunen2,1,tunen2_16_r500.rds,awful,NA,3,500,0.10319521664762552,0.10319521664762552,0.3310559316209367,0.3310559316209367,0,1.1215147400800909,2.5140020753852643,1.7794557751953142,2.1879281876059666,1.2933955460154118,cv.bloss,0.3712841071038272,0.12151474008009089,8.928588338025168,18.015785808864184,8.928588338025168,NA,NA,5000,0.03162277660168379
tunen2,1,tunen2_16_r500.rds,awful,NA,10,500,0.2073432349952591,0.10319521664762552,0.5971045283399062,0.8487391876877536,0.4214248048787237,1.213868502544263,1.4314322307177048,1.077897452886706,1.2614600250368735,1.0245234284191456,boot.inf,0.6117475784993976,-0.27922783892422776,-9.949737500554125,-9.949737500554125,-8.397888038815513,NA,NA,5000,0.03162277660168379
tunep,NA,tunep01_r5.rds,good,500,1,5,0.030973331444317038,0.029565545727848287,0.14689882707006216,0.14689882707006216,0,1.6753270471766155,4.368849829207212,3.4242886945165405,3.734907695671282,1.2667505586094439,boot.inf,0.18608417125007334,0.26675055860944386,3.813604032205543,3.813604032205543,5.386208773805353,NA,FALSE,NA,0.31622776601683794
tunep,NA,tunep02_r5.rds,moderate,500,1,5,0.0744345295353638,0.0744345295353638,0.17907373878256466,0.17907373878256466,0,1.5317782095216532,4.9722384901915655,3.540832689977284,4.857632848506453,1.664311700750112,cv.bloss,0.27430125096470515,0.5317782095216532,3.56215087189885,1.5534205806122363,3.56215087189885,NA,FALSE,NA,0.31622776601683794
tunep,NA,tunep03_r5.rds,bad,500,1,5,0.11435158524401505,0.10915412921150872,0.38452915713741154,0.38789772037674747,0.008760228390514824,1.2426215017006883,2.867733821882988,2.074062711507625,2.791182921650878,1.4799322837723852,cv.bloss,0.47782419868979026,0.23183038617938068,3.0000392247994885,6.673164701020766,3.0000392247994885,NA,FALSE,NA,0.31622776601683794
tunep,NA,tunep04_r5.rds,good,500,1,5,0.17295542320760582,0.03556849566220914,0.0572633783206005,0.09822825815551267,0.7153765816183963,1.2287001287693888,1.1493326872693785,1.0159767301329135,1.0336509659153794,1.3821541536350217,cv.inf,0.05817825986252766,-0.4077237960341187,-1.639237554432804,-1.8571488078789282,-1.399737783121286,NA,TRUE,NA,0.31622776601683794
tunep,NA,tunep05_r5.rds,moderate,500,1,5,0.07319746146370254,0.0666948007279245,0.15041062505342592,0.15210396496730919,0.011258113669042835,1.121452017318762,1.2765646170537113,1.1950059470716217,1.2682003740421037,1.0729059526307423,boot.inf,0.16137645495873132,0.06096152715949921,0.8251278073964349,0.8251278073964349,0.6350152120161121,NA,TRUE,NA,0.31622776601683794
tunep,NA,tunep06_r5.rds,bad,500,1,5,0.26140882537258375,0.11854572640172675,0.07222235665855731,0.08614190940384307,0.19273191002465717,1.0499592915430576,1.5593034952079365,1.0679775892327341,1.5062798586229815,0.9291283825156889,boot.inf,0.06710384142363654,-0.22100819580111586,-0.9989581487560558,-0.9989581487560558,-1.1441771548639617,NA,TRUE,NA,0.31622776601683794
tunep,NA,tunep07_r5.rds,good,1000,1,5,0.04501402143300163,0.04501402143300163,0.12559000084499608,0.12559000084499608,0,1.7736987176503742,4.77763853984921,3.872402375492231,4.471202031692271,1.2611881269291911,boot.inf,0.15839261792673615,0.26118812692919113,2.8613580171819346,2.8613580171819346,6.882722236048937,NA,FALSE,NA,0.31622776601683794
tunep,NA,tunep08_r5.rds,moderate,1000,1,5,0.0795981690650651,0.07598030943416563,0.18897266034942675,0.1900281156061695,0.0055852272746286236,1.573470766732937,5.134222780470829,3.591426446940609,5.037790044473709,1.7810831535695628,cv.bloss,0.2973429567715754,0.5647313863166141,3.250931782137305,3.900289920234208,3.250931782137305,NA,FALSE,NA,0.31622776601683794
tunep,NA,tunep09_r5.rds,bad,1000,1,5,0.12410182157662131,0.12410182157662131,0.3191269660896472,0.3191269660896472,0,1.3648189104663397,3.478707101565471,2.5526170310155396,3.418530495631188,1.717280184751746,cv.bloss,0.43555051815890083,0.36481891046633974,4.722781654851216,11.652449340809492,4.722781654851216,NA,FALSE,NA,0.31622776601683794
tunep,NA,tunep10_r5.rds,good,1000,1,5,0.09455577902159587,0.04706063403342625,0.06501204943746787,0.10383424852492187,0.5971539033667184,0.9811032781860912,1.271755295925254,1.1191616018983752,1.2408079675924002,1.1589045386322399,cv.bloss,0.06378353482469595,-0.38571775949833265,-1.329531481136152,-1.6464069719097942,-1.329531481136152,NA,TRUE,NA,0.31622776601683794
tunep,NA,tunep11_r5.rds,moderate,1000,1,5,0.36010372593340856,0.08514614474237081,0.05431605161516185,0.1282262544428799,1.360743290977481,2.3028913887293436,1.069466024425649,0.9825431341701375,1.0359942342277926,1.8717364800936365,cv.inf,0.05336786358970808,-0.5837992474974655,-1.1460243356896422,-1.335824208240922,-0.43760419335079953,NA,TRUE,NA,0.31622776601683794
tunep,NA,tunep12_r5.rds,bad,1000,1,5,0.4019167907474331,0.13160962906885104,0.136887420199753,0.18665465137370268,0.36356321933254954,1.3125761863542829,1.0625385035432449,1.0505116977504805,1.0623212415634757,1.138404905936787,cv.inf,0.14380183619472595,-0.22958343048832353,-1.272816978331522,-2.716534453405115,-0.8023079393786624,NA,TRUE,NA,0.31622776601683794
tunep,NA,tunep13_r5.rds,good,2000,1,5,0.06173742138428804,0.06173742138428804,0.14425930766032735,0.14425930766032735,0,1.6284681794914657,4.5747398182893395,3.852359222947203,4.447685911246574,1.3669068798687327,boot.inf,0.19718904012600164,0.3669068798687327,4.468773825568574,4.468773825568574,6.049570921991403,NA,FALSE,NA,0.31622776601683794
tunep,NA,tunep14_r5.rds,moderate,2000,1,5,0.09259157899568098,0.08053143348229923,0.19785889719241037,0.19790500638546962,2.3304078670971506e-4,1.4512669097041866,4.598175984356726,3.536235845383749,4.5945728174384435,1.7807806687534884,cv.bloss,0.2871460702859078,0.4509287841188756,14.075222293331416,4.330396430706507,14.075222293331416,NA,FALSE,NA,0.31622776601683794
tunep,NA,tunep15_r5.rds,bad,2000,1,5,0.14763563642079366,0.14763563642079366,0.3054296807636771,0.3054296807636771,0,1.3710713284804894,3.4563816590652428,2.687018495720086,3.403094858365841,1.6780153997001244,cv.bloss,0.41876587816202654,0.3710713284804894,4.918100042060253,7.190780174128347,4.918100042060253,NA,FALSE,NA,0.31622776601683794
tunep,NA,tunep16_r5.rds,good,2000,1,5,0.07905648139753331,0.059803328982738664,0.08193361340906125,0.09554836471766416,0.1661680809880799,1.050971799060221,1.078370036626051,1.0640581632474733,1.0781108420397663,0.949536410016171,boot.inf,0.07779894913609282,-0.18576367721225873,-1.8261453295878078,-1.8261453295878078,-0.6870343894109248,NA,TRUE,NA,0.31622776601683794
tunep,NA,tunep17_r5.rds,moderate,2000,1,5,0.09046346185331246,0.09046346185331246,0.10046249972621166,0.10046249972621166,0,1.1767538995277607,1.1768502851913647,1.0368663238057545,1.1733058939519554,1.0829503442765511,cv.inf,0.1041661827714537,0.0368663238057545,0.14828320461153427,0.5822076503994077,0.7393903928947932,NA,TRUE,NA,0.31622776601683794
tunep,NA,tunep18_r5.rds,bad,2000,1,5,0.5499943225515906,0.14272485831537737,0.07257443097753029,0.09018230713294187,0.24261817720435364,1.2921262128368598,1.0009295359834114,1.1997234301358217,1.016750353135144,1.2292730703996986,cv.smd,0.0726418915225995,-0.19449952177964613,-1.1124002549785705,-0.48117187305034187,0.6441361474406377,NA,TRUE,NA,0.31622776601683794
tunep2,1,tunep2_01_r5.rds,good,500,1,5,0.030973331444317038,0.029565545727848287,0.14689882707006216,0.14689882707006216,0,1.6753270471766155,4.368849829207212,3.4242886945165405,3.734907695671282,1.2667505586094439,boot.inf,0.18608417125007334,0.26675055860944386,3.813604032205543,3.813604032205543,5.386208773805353,NA,FALSE,NA,0.31622776601683794
tunep2,1,tunep2_01_r50.rds,good,500,1,50,0.030973331444317038,0.029565545727848287,0.10690753936018665,0.10695253887991239,4.20919983707968e-4,2.0901349000641165,5.649424857883024,4.37923536702656,4.855374830339951,1.3366177915054636,boot.inf,0.1428945191548961,0.3360554190802314,9.706835319425258,9.706835319425258,15.329848906533448,NA,FALSE,NA,0.1
tunep2,1,tunep2_02_r5.rds,moderate,500,1,5,0.0744345295353638,0.0744345295353638,0.17907373878256466,0.17907373878256466,0,1.5317782095216532,4.9722384901915655,3.540832689977284,4.857632848506453,1.664311700750112,cv.bloss,0.27430125096470515,0.5317782095216532,3.56215087189885,1.5534205806122363,3.56215087189885,NA,FALSE,NA,0.31622776601683794
tunep2,1,tunep2_02_r50.rds,moderate,500,1,50,0.0744345295353638,0.0744345295353638,0.18896280386817713,0.18896280386817713,0,1.5703716339798375,4.79456717655979,3.3387855230653263,4.561519305082423,1.6231503323675536,cv.bloss,0.29674182707188085,0.5703716339798375,11.621038431139286,8.096731227205046,11.621038431139286,NA,FALSE,NA,0.1
tunep2,1,tunep2_03_r5.rds,bad,500,1,5,0.11435158524401505,0.10915412921150872,0.38452915713741154,0.38789772037674747,0.008760228390514824,1.2426215017006883,2.867733821882988,2.074062711507625,2.791182921650878,1.4799322837723852,cv.bloss,0.47782419868979026,0.23183038617938068,3.0000392247994885,6.673164701020766,3.0000392247994885,NA,FALSE,NA,0.31622776601683794
tunep2,1,tunep2_03_r50.rds,bad,500,1,50,0.10915412921150872,0.10915412921150872,0.30076875292511895,0.30076875292511895,0,1.3258542675593088,3.4845285590837163,2.518370316797276,3.3911674148397486,1.6364733369934548,cv.bloss,0.3987755346142603,0.3258542675593088,14.5512040636172,26.134302164521703,14.5512040636172,NA,FALSE,NA,0.1
tunep2,1,tunep2_04_r5.rds,good,500,1,5,0.03556849566220914,0.03556849566220914,0.10886773377791402,0.10886773377791402,0,1.962429745071393,5.796647171207579,4.171036007610502,4.959833309335203,1.2094339149048174,boot.inf,0.13166832946983797,0.20943391490481744,1.0629071551014608,1.0629071551014608,1.2958494061133343,NA,TRUE,NA,0.31622776601683794
tunep2,1,tunep2_04_r50.rds,good,500,1,50,0.03556849566220914,0.03556849566220914,0.12546787948974808,0.12546787948974808,0,1.795651494402068,5.048744203044395,3.6837876449145956,4.309078967338232,1.1906900783843148,boot.inf,0.1493933592643619,0.19069007838431484,2.9919730776671156,2.9919730776671156,7.298421527496702,NA,TRUE,NA,0.1
tunep2,1,tunep2_05_r5.rds,moderate,500,1,5,0.0666948007279245,0.0666948007279245,0.1619636884557664,0.1619636884557664,0,1.7320642511867326,5.9217970469510925,3.9908985939049595,5.67678018508123,1.6457496366351152,boot.inf,0.2665516814241605,0.6457496366351152,1.7898314935226116,1.7898314935226116,3.628128736103223,NA,TRUE,NA,0.31622776601683794
tunep2,1,tunep2_05_r50.rds,moderate,500,1,50,0.0666948007279245,0.0666948007279245,0.1987252362250703,0.1987252362250703,0,1.5637549955479106,4.883152127973601,3.488342789002481,4.663682847569148,1.5933764892313134,cv.bloss,0.3107575808883923,0.5637549955479106,9.988841054888278,6.906107910340835,9.988841054888278,NA,TRUE,NA,0.1
tunep2,1,tunep2_06_r5.rds,bad,500,1,5,0.11854572640172675,0.11854572640172675,0.28850101267609385,0.28850101267609385,0,1.398419598079581,3.7152398940407987,2.5867116510507535,3.599785978129567,1.7046893268453667,cv.bloss,0.4034454701920553,0.39841959807958105,6.878332947972813,12.91910444150328,6.878332947972813,NA,TRUE,NA,0.31622776601683794
tunep2,1,tunep2_06_r50.rds,bad,500,1,50,0.11854572640172675,0.11854572640172675,0.3007765740102953,0.3007765740102953,0,1.3868924422777442,3.6976295673172697,2.6073636725006697,3.57626299254043,1.655932443037515,cv.bloss,0.41714475730907113,0.3868924422777442,8.810150293203453,15.43214375114628,8.810150293203453,NA,TRUE,NA,0.1
tunep2,1,tunep2_07_r5.rds,good,1000,1,5,0.04501402143300163,0.04501402143300163,0.12559000084499608,0.12559000084499608,0,1.7736987176503742,4.77763853984921,3.872402375492231,4.471202031692271,1.2611881269291911,boot.inf,0.15839261792673615,0.26118812692919113,2.8613580171819346,2.8613580171819346,6.882722236048937,NA,FALSE,NA,0.31622776601683794
tunep2,1,tunep2_07_r50.rds,good,1000,1,50,0.04501402143300163,0.04501402143300163,0.13539247188477335,0.13539247188477335,0,1.63701742727129,4.538498268803775,3.487169014234781,4.371622033939444,1.24415203031636,boot.inf,0.16844881878499146,0.24415203031636,8.178791029162852,8.178791029162852,16.017798989271892,NA,FALSE,NA,0.1
tunep2,1,tunep2_08_r5.rds,moderate,1000,1,5,0.0795981690650651,0.07598030943416563,0.18897266034942675,0.1900281156061695,0.0055852272746286236,1.573470766732937,5.134222780470829,3.591426446940609,5.037790044473709,1.7810831535695628,cv.bloss,0.2973429567715754,0.5647313863166141,3.250931782137305,3.900289920234208,3.250931782137305,NA,FALSE,NA,0.31622776601683794
tunep2,1,tunep2_08_r50.rds,moderate,1000,1,50,0.07598030943416563,0.07598030943416563,0.21235495128435875,0.21235495128435875,0,1.4894444581950768,4.396242946731516,3.185492197491833,4.327132062740315,1.7152021559915085,cv.bloss,0.31629090536077364,0.48944445819507676,12.474712502985064,14.052410285177539,12.474712502985064,NA,FALSE,NA,0.1
tunep2,1,tunep2_09_r5.rds,bad,1000,1,5,0.12410182157662131,0.12410182157662131,0.3191269660896472,0.3191269660896472,0,1.3648189104663397,3.478707101565471,2.5526170310155396,3.418530495631188,1.717280184751746,cv.bloss,0.43555051815890083,0.36481891046633974,4.722781654851216,11.652449340809492,4.722781654851216,NA,FALSE,NA,0.31622776601683794
tunep2,1,tunep2_09_r50.rds,bad,1000,1,50,0.12410182157662131,0.12410182157662131,0.31925069293146163,0.31925069293146163,0,1.3051299825084173,3.382136969304374,2.4925279409810672,3.3398080698924435,1.6214624717231578,cv.bloss,0.4166636512814386,0.3051299825084173,16.36847854079966,35.59297520370049,16.36847854079966,NA,FALSE,NA,0.1
tunep2,1,tunep2_10_r5.rds,good,1000,1,5,0.04706063403342625,0.04706063403342625,0.16103018835741606,0.16103018835741606,0,1.5901145956620806,4.048762821499153,3.367277957782914,3.835230088825277,1.120159412265398,boot.inf,0.1803794811474295,0.12015941226539795,1.0387231075065553,1.0387231075065553,1.9682741295848727,NA,TRUE,NA,0.31622776601683794
tunep2,1,tunep2_10_r50.rds,good,1000,1,50,0.04706063403342625,0.04706063403342625,0.13355555207723413,0.13355555207723413,0,1.6929312724130692,4.842488216069826,3.75016951446127,4.583274666519559,1.2306029123742048,boot.inf,0.1643538513499891,0.23060291237420483,4.435893356350748,4.435893356350748,7.5697372829850735,NA,TRUE,NA,0.1
tunep2,1,tunep2_11_r5.rds,moderate,1000,1,5,0.08514614474237081,0.08514614474237081,0.1545457171105818,0.1545457171105818,0,1.4117328429100517,5.779002154054119,4.058157807582842,5.726161065865722,2.0021924405268003,cv.bloss,0.21817726457609427,0.41173284291005174,2.7934966301523136,3.6399592279806994,2.7934966301523136,NA,TRUE,NA,0.31622776601683794
tunep2,1,tunep2_11_r50.rds,moderate,1000,1,50,0.08514614474237081,0.08514614474237081,0.23897678789284701,0.23897678789284701,0,1.3971285566665077,4.156932419183205,3.029020418032094,4.086502826369372,1.651276861206958,cv.bloss,0.3338812947455315,0.3971285566665077,10.52023759443027,12.181983610532974,10.52023759443027,NA,TRUE,NA,0.1
tunep2,1,tunep2_12_r5.rds,bad,1000,1,5,0.13160962906885104,0.13160962906885104,0.438709112247881,0.438709112247881,0,1.0936663540606693,2.636589303820524,2.0050911140778065,2.5647680898935263,1.3083141158425378,cv.bloss,0.47980139528533294,0.09366635406066925,2.0211951023328805,8.269984095103782,2.0211951023328805,NA,TRUE,NA,0.31622776601683794
tunep2,1,tunep2_12_r50.rds,bad,1000,1,50,0.13160962906885104,0.13160962906885104,0.3284729462506948,0.3284729462506948,0,1.2873017640617972,3.400208314365009,2.496671789284664,3.3565872145109106,1.5677253544596332,cv.bloss,0.4228438031550953,0.2873017640617972,9.066516829618598,16.72217276889344,9.066516829618598,NA,TRUE,NA,0.1
tunep2,1,tunep2_13_r5.rds,good,2000,1,5,0.06173742138428804,0.06173742138428804,0.14425930766032735,0.14425930766032735,0,1.6284681794914657,4.5747398182893395,3.852359222947203,4.447685911246574,1.3669068798687327,boot.inf,0.19718904012600164,0.3669068798687327,4.468773825568574,4.468773825568574,6.049570921991403,NA,FALSE,NA,0.31622776601683794
tunep2,1,tunep2_13_r50.rds,good,2000,1,50,0.06173742138428804,0.06173742138428804,0.14869032424493037,0.14869032424493037,0,1.5444784886461362,4.289428051595456,3.5367602606269823,4.182217893821702,1.3753638353848892,boot.inf,0.2045032946381302,0.37536383538488916,8.623621901402139,8.623621901402139,16.187360429980817,NA,FALSE,NA,0.1
tunep2,1,tunep2_14_r5.rds,moderate,2000,1,5,0.09259157899568098,0.08053143348229923,0.19785889719241037,0.19790500638546962,2.3304078670971506e-4,1.4512669097041866,4.598175984356726,3.536235845383749,4.5945728174384435,1.7807806687534884,cv.bloss,0.2871460702859078,0.4509287841188756,14.075222293331416,4.330396430706507,14.075222293331416,NA,FALSE,NA,0.31622776601683794
tunep2,1,tunep2_14_r50.rds,moderate,2000,1,50,0.08838314883020956,0.08053143348229923,0.2188215651439119,0.21889003059852155,3.1288257427752875e-4,1.4485739693062196,4.274153949576955,3.2179397171128743,4.233687104915808,1.7477478783024116,cv.bloss,0.31697922319031596,0.4481208775181966,19.30979962377883,15.784790985358972,19.30979962377883,NA,FALSE,NA,0.1
tunep2,1,tunep2_15_r5.rds,bad,2000,1,5,0.14763563642079366,0.14763563642079366,0.3054296807636771,0.3054296807636771,0,1.3710713284804894,3.4563816590652428,2.687018495720086,3.403094858365841,1.6780153997001244,cv.bloss,0.41876587816202654,0.3710713284804894,4.918100042060253,7.190780174128347,4.918100042060253,NA,FALSE,NA,0.31622776601683794
tunep2,1,tunep2_15_r50.rds,bad,2000,1,50,0.14763563642079366,0.14763563642079366,0.3559639934458714,0.3559639934458714,0,1.2618549244003703,3.0468559254555303,2.338585766157616,3.0301863052206937,1.5143341625456057,cv.bloss,0.4491749180388939,0.2618549244003703,7.300067617460434,23.60785428903785,7.300067617460434,NA,FALSE,NA,0.1
tunep2,1,tunep2_16_r5.rds,good,2000,1,5,0.059803328982738664,0.059803328982738664,0.23936489041232378,0.23936489041232378,0,1.5202025420141745,3.3772283361194586,2.915734924026702,3.331648290780807,1.3037524390781015,boot.inf,0.3120725597047296,0.30375243907810145,2.3107521208105166,2.3107521208105166,5.228885023038765,NA,TRUE,NA,0.31622776601683794
tunep2,1,tunep2_16_r50.rds,good,2000,1,50,0.059803328982738664,0.059803328982738664,0.17683114845840603,0.17683114845840603,0,1.5222622038566735,3.871482634272178,3.212855425330717,3.778728824387692,1.3263203398445294,boot.inf,0.23453474891845152,0.32632033984452935,5.770862517791221,5.770862517791221,9.237309364746348,NA,TRUE,NA,0.1
tunep2,1,tunep2_17_r5.rds,moderate,2000,1,5,0.09046346185331246,0.09046346185331246,0.2144839783814633,0.2144839783814633,0,1.403150546029116,4.712783175769554,3.245413532509395,4.63216898366403,1.8293129065339107,cv.bloss,0.30095331138044734,0.40315054602911604,3.0159145197061195,6.439956137686952,3.0159145197061195,NA,TRUE,NA,0.31622776601683794
tunep2,1,tunep2_17_r50.rds,moderate,2000,1,50,0.09046346185331246,0.09046346185331246,0.2571780077989705,0.2571780077989705,0,1.4210089080816328,3.951057380552845,3.0177669088797563,3.912049394453963,1.6486440324452496,cv.bloss,0.3654522400450247,0.4210089080816328,13.368087585011855,13.456453900444705,13.368087585011855,NA,TRUE,NA,0.1
tunep2,1,tunep2_18_r5.rds,bad,2000,1,5,0.14272485831537737,0.14272485831537737,0.3357108207081537,0.3357108207081537,0,1.1858272716205196,3.322733098585262,2.519221504611236,3.309961631791256,1.5718711854302267,cv.bloss,0.3980950465738354,0.1858272716205196,5.468221455405825,11.424475254262122,5.468221455405825,NA,TRUE,NA,0.31622776601683794
tunep2,1,tunep2_18_r50.rds,bad,2000,1,50,0.14272485831537737,0.14272485831537737,0.40370950738372663,0.40370950738372663,0,1.1856526801759435,2.894431982021234,2.201334492227934,2.875509139348802,1.4463760518332047,cv.bloss,0.47865925944202536,0.1856526801759435,9.496450100856364,20.148877059188603,9.496450100856364,NA,TRUE,NA,0.1
