family,cell,overlap,alpha,p,reps,lam,rmse,cv.bloss,cv.smd,cv.inf,boot.smd,boot.inf,sigma_y,n,s
dimhi,dimhi_06_r200,bad,1,1000,200,0.2599416886246515,0.5849715452921784,0.4007105755304682,1.0700512012313486,0.7754447027531357,1.0560735318742687,0.49951849290326417,NA,NA,NA
dimhi,dimhi_06_r200,bad,1,1000,200,0.24812693769873218,0.5586652946182292,0.4007105755304682,1.0700512012313486,0.7754447027531357,1.0560735318742687,0.49951849290326417,NA,NA,NA
dimhi,dimhi_06_r200,bad,1,1000,200,0.23684918543655184,0.5335910478664165,0.4007105755304682,1.0700512012313486,0.7754447027531357,1.0560735318742687,0.49951849290326417,NA,NA,NA
dimhi,dimhi_06_r200,bad,1,1000,200,0.2260840244200731,0.5096839396530967,0.4007105755304682,1.0700512012313486,0.7754447027531357,1.0560735318742687,0.49951849290326417,NA,NA,NA
dimhi,dimhi_06_r200,bad,1,1000,200,0.21580815658607716,0.48688765836861164,0.4007105755304682,1.0700512012313486,0.7754447027531357,1.0560735318742687,0.49951849290326417,NA,NA,NA
dimhi,dimhi_06_r200,bad,1,1000,200,0.2059993428042754,0.46520528286918844,0.4007105755304682,1.0700512012313486,0.7754447027531357,1.0560735318742687,0.49951849290326417,NA,NA,NA
dimhi,dimhi_06_r200,bad,1,1000,200,0.19663635474717314,0.4445626200869008,0.4007105755304682,1.0700512012313486,0.7754447027531357,1.0560735318742687,0.49951849290326417,NA,NA,NA
dimhi,dimhi_06_r200,bad,1,1000,200,0.18769892894752302,0.4248647377856773,0.4007105755304682,1.0700512012313486,0.7754447027531357,1.0560735318742687,0.49951849290326417,NA,NA,NA
dimhi,dimhi_06_r200,bad,1,1000,200,0.17916772294393735,0.40611293050127195,0.4007105755304682,1.0700512012313486,0.7754447027531357,1.0560735318742687,0.49951849290326417,NA,NA,NA
dimhi,dimhi_06_r200,bad,1,1000,200,0.17102427341975043,0.3884191207193747,0.4007105755304682,1.0700512012313486,0.7754447027531357,1.0560735318742687,0.49951849290326417,NA,NA,NA
dimhi,dimhi_06_r200,bad,1,1000,200,0.16325095624453434,0.3717607126888402,0.4007105755304682,1.0700512012313486,0.7754447027531357,1.0560735318742687,0.49951849290326417,NA,NA,NA
dimhi,dimhi_06_r200,bad,1,1000,200,0.15583094833178884,0.35620905388676893,0.4007105755304682,1.0700512012313486,0.7754447027531357,1.0560735318742687,0.49951849290326417,NA,NA,NA
dimhi,dimhi_06_r200,bad,1,1000,200,0.14874819123025904,0.3411651538537603,0.4007105755304682,1.0700512012313486,0.7754447027531357,1.0560735318742687,0.49951849290326417,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.8723181663589483,0.916102837537011,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.8326699594160152,0.9001881793834523,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.7948238246692292,0.8823162325012838,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.7586978551560689,0.8633035275945553,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.7242138667118693,0.8433593001539242,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.691297228762914,0.8223925913823643,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.6598767028102424,0.8005376960668441,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.6298842882546166,0.777988960507359,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.601255075228982,0.755047527064549,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.5739271041199198,0.7320895765831315,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.547841231474065,0.7093929847831258,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.5229410019992874,0.6870860326330964,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.4991725263836128,0.6652122463709498,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.4764843646674663,0.6438057480624324,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.4548274149168245,0.6228735684326913,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.43415480695634645,0.6024207042525213,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.414421800932497,0.5824515970647717,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.39558569048713277,0.562970528470392,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.3776057103319986,0.5439804367065382,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.3604429480241048,0.5254789523826815,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.3440602597510509,0.5074663956159611,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.3284221899440354,0.48994953437530486,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.31349489454457874,0.4729418318309168,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.299246067758892,0.4564708204244833,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.28564487214137296,0.4406075798776986,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.27266187185591445,0.4254177399406747,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.2602689689705899,0.4109676970663501,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.24843934264784337,0.3973940576461945,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.23714739109857946,0.38478610316687833,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.22636867617452938,0.3733125847015216,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.21607987047897953,0.3630936518242334,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.20625870688139888,0.35422080074046697,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.1968839303267049,0.346831429181552,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.18793525183487222,0.3411190424277652,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.17939330459133038,0.33715418808390796,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.17123960203312075,0.3349983407540138,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.16345649784010205,0.3348341747985198,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.15602714774461782,0.33665989259696666,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.14893547307697294,0.3404458031320446,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.14216612596782463,0.34626765786863584,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.13570445613217888,0.35372104094430556,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.1295364791631049,0.36255480066650014,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.1236488462665496,0.37246144143347765,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.1180288153717513,0.38306623867099016,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.1126642235547298,0.3942024445698529,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.10754346071517114,0.40562963896768434,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.1026554444497392,0.41719878087616385,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.09798959606743317,0.42877551633137295,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.09353581769508487,0.44028277120093784,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.08928447042344594,0.45166743496259126,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.08522635344656947,0.462803594673392,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.08135268414933888,0.4736182961490001,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.07765507910004905,0.4840961109259333,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.07412553590690447,0.49428103882066154,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.07075641589916705,0.5041015791503466,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.06754042759547274,0.5135624753621829,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.06447061092353887,0.5226375366325754,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.061540322157109605,0.5313170757149078,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.058743219537541025,0.5396048385397222,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.0560732495489071,0.5475360644343397,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.05352463381692316,0.5550997031259187,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.0510918566033338,0.5623020145563413,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.04876965286870002,0.5691196079534122,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_07_r200,moderate,0.5,2000,200,0.046552996877750975,0.5754357155733846,0.3702383916838519,0.9340555811559782,0.6956066208821904,0.9238257087423408,0.3561073899580792,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,1.1016406454485321,1.070322450832008,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,1.051569377908843,1.064399349884795,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,1.003773926755731,1.0534436678882526,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.9581508526220719,1.0386144791283332,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.9146014176196191,1.0215155199012325,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.873031371649533,1.0032169912969042,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.8333507484254257,0.9837565421164214,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.7954736707674744,0.9627809905797583,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.7593181647462166,0.9402211022016188,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.7248059822737973,0.9168896714224619,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.6918624317587179,0.8934802783599287,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.6604162164575876,0.8702914610359949,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.6303992801740379,0.8474397553656021,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.601746659970859,0.8249632662293341,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.5743963455765969,0.8028642898502496,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.5482891451823382,0.7811420283435725,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.5233685573382371,0.7597960723618036,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.49958064867254476,0.7388265104315479,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.4768739371684956,0.7182340098360005,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.4551992807464399,0.6980182522301293,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.4345097709100911,0.678182561808775,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.41476063122671447,0.6587260915477434,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.39590912042154847,0.6396607266607047,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.37791443987673323,0.6209888052688758,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.3607376453345572,0.6027349805818273,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.34434156261392557,0.5849499801042617,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.3286907071576469,0.5677365167680191,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.31375120723641875,0.5512737367284156,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.2994907306433108,0.5356819291595957,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.28587841472009734,0.5212763176497969,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.2728847995640007,0.5082787358186703,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.26048176427029074,0.4969734416700076,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.2486424660727577,0.48737514083868066,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.2373412822503433,0.4795027850566645,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.2265537546742059,0.47356425910928623,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.21625653687520707,0.46967140012677694,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.20642734351726189,0.46776093420485915,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.19704490216720458,0.4679702649516595,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.18808890725678726,0.4701250633568794,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.1795399761371771,0.47399908970558957,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.17137960713084488,0.47931073322464707,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.1635901394900594,0.4859671605810514,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.15615471517533036,0.49378105241636805,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.1490572423710799,0.5026507951510643,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.14228236065958327,0.5122962352986811,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.13581540777780762,0.5225602525677686,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.12964238788520394,0.5331996267806755,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.12374994127377623,0.5441539466343506,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.11812531545487572,0.5552378432960697,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.11275633756014393,0.5663157302375127,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.10763138799687615,0.5773610640802483,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.10273937530078919,0.5883052600204918,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.09806971213176925,0.5990608513595265,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.09361229236065069,0.6096566596480837,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.08935746919743554,0.6200270330756765,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.08529603431361943,0.6301881216364993,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.08141919791344028,0.6401184832935833,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.07771856971091885,0.649737669917747,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.07418614077152272,0.659029568819453,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.0708142661791546,0.668005418429307,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.06759564849095234,0.6766457668746183,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.06452332194409437,0.6849158364618284,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.06159063738042994,0.6928076364038707,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
dimhi,dimhi_08_r200,bad,0.5,2000,200,0.05879124785630804,0.7003758207591348,0.48291237770990314,1.068148944750174,0.7923995050920531,1.0606650212212927,0.47439054639553213,NA,NA,NA
