family,cell,alpha,sigma_y,reps,lam,rmse,cv.bloss,cv.smd,cv.inf,boot.smd,boot.inf,overlap,n,dense
tunea3,tunea3_10_r500,0.5,NA,500,0.7365218567019234,0.8542358912440942,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.7030458016125295,0.8335143869359074,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.671091284891822,0.8118558339596362,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.6405891502726958,0.7894036329953171,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.6114733847471174,0.7664945357653813,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.5836809757001489,0.7434962698644664,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.5571517745374505,0.7206979456826633,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.5318283665111255,0.6982497182507081,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.507655946462179,0.6762305527665061,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.4845822002106757,0.654664151641546,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.4625571913368964,0.6335646229150259,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.441533253108467,0.6129435693749667,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.4214648853195662,0.5928084215850592,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.4023086558189488,0.5731620740985232,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.38402310651367455,0.5540070165091067,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.3665686636451111,0.5353457260387443,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.3499075521430318,0.5171788344107354,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.33400371387245126,0.4995058439829534,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.3188227295962691,0.48232730429462833,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.3043317444848319,0.465645963228534,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.29049939701119987,0.4494636394407274,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.2772957510782343,0.43377929653422115,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.26469223123061264,0.4185901913828372,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.2526615608115586,0.4038996112375187,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.2411777029304434,0.3897144115469467,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.23021580411350104,0.376061551728099,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.21975214051570552,0.3629365387183513,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.20976406657740118,0.3503185022032043,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.20022996601456847,0.338230002044507,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.19112920503665787,0.3266727399909965,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.182442087690745,0.31562623496843245,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.1741498132353636,0.3050636767574248,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
