family,design,alpha,file,sigma_y,n_ok,lam_min,lam_floor,rmse_min,rmse_floor,gain_floor,cv.bloss_vs_min,cv.smd_vs_min,cv.inf_vs_min,boot.smd_vs_min,boot.inf_vs_min,lam_bloss,lam_bootinf,RMSE_cv,RMSE_boot,CV_excess_pct,Boot_excess_pct,best,rmse_best,best_vs_floor,z_best,z_bootinf,z_cvbloss,overlap,p,n,c_prop,s,s_y,dense,r2,mcse_rel
snr_enet,SNR x overlap (elastic net),0.5,snr_enet_06_r500.rds,2,500,0.03749493005586391,0.0106786905683592,0.19566256946807337,0.2090374818960447,0.0683570315177413,1.5362911111745101,3.6750311510468974,2.8191736191511576,2.3522694538067572,1.119391565024675,0.15777925872048107,0.07825256346984298,0.30059466626336623,0.21902302985361585,53.62911111745101,11.939156502467508,boot.inf,0.21902302985361585,0.047769174537497516,2.805415786560532,2.805415786560532,18.79828732655008,moderate,NA,NA,NA,NA,NA,NA,0.35794542536115564,0.03162277660168379
snr_enet,SNR x overlap (elastic net),0.5,snr_enet_10_r500.rds,3,500,0.05182631745258568,0.010658145973762703,0.24799056790965976,0.2681674141975409,0.08136134554613927,1.2930416435978695,2.905680387641639,2.2511965123214486,1.9227607417438823,1.0365672913583992,0.1590131906680822,0.07910688870825844,0.32066213152667555,0.2570589112605472,29.304164359786956,3.65672913583992,boot.inf,0.2570589112605472,-0.041423761235997336,-1.9889544838656041,-1.9889544838656041,7.367077843011135,moderate,NA,NA,NA,NA,NA,NA,0.19857524487978628,0.03162277660168379
snr_enet,SNR x overlap (elastic net),0.5,snr_enet_14_r500.rds,5,500,0.07630474425504127,0.010816000349025863,0.35884118079345295,0.40259723348519016,0.12193709928995844,1.105201524897984,2.0962240657964375,1.66529401695803,1.4503167102707513,0.9910916313572993,0.15770950225105038,0.07905413808830665,0.3965918202091174,0.35564449127076286,10.520152489798406,-0.8908368642700726,boot.inf,0.35564449127076286,-0.1166246022307913,-4.6395830648501635,-4.6395830648501635,-0.4892378699573496,moderate,NA,NA,NA,NA,NA,NA,0.08189496878442894,0.03162277660168379
snr_enet,SNR x overlap (elastic net),0.5,snr_enet_18_r500.rds,10,500,0.14687983596867374,0.010855480399743296,0.6570471253738669,0.8014764576322455,0.21981578897586185,0.9937528740158156,1.2962749536991829,1.120736614123201,1.0720847062431549,1.0303030689959913,0.1571178620680489,0.07736741164629461,0.6529424692041101,0.6769576697476889,-0.6247125984184421,3.0303068995991334,cv.bloss,0.6529424692041101,-0.18532545405880108,-6.650227689576476,-7.0778382512444695,-6.650227689576476,moderate,NA,NA,NA,NA,NA,NA,0.021813557664090776,0.03162277660168379
snr_good,"noise axis, good overlap (lasso)",1,snr_good_01_r500.rds,4,500,0.01803341657133673,0.0037085943140532525,0.2133206137961727,0.2242552205701291,0.05125902546110406,1.1654971378090124,2.0949822073508093,1.8256804138956237,0.9994938455004339,0.9996513740206022,0.06751490695869036,0.017288071663070566,0.24862456481510103,0.21324624468826228,16.549713780901243,-0.03486259793977764,boot.smd,0.21321264060764955,-0.049241127740106694,-3.665255299754999,-3.471950524529622,3.6013641427496412,good,NA,NA,NA,NA,NA,NA,0.12232583653318706,0.03162277660168379
snr_good,"noise axis, good overlap (lasso)",1,snr_good_02_r500.rds,7,500,0.04783352042782672,0.0038799243164218556,0.34088871627745,0.3922010780161692,0.1505252573304774,1.018594417997882,1.4231780934954497,1.2670072400254495,1.0508362343647106,1.0450079171188669,0.06811192943991848,0.01735372641994805,0.3472273435586743,0.3562314073664224,1.8594417997882084,4.500791711886687,cv.bloss,0.3472273435586743,-0.11467009393493,-4.358344045468287,-6.715868496981328,-4.358344045468287,good,NA,NA,NA,NA,NA,NA,0.04352918211985165,0.03162277660168379
snr_good,"noise axis, good overlap (lasso)",1,snr_good_03_r500.rds,12,500,0.06747478871096824,0.0037723873578814227,0.5989047731104833,0.6978165206148222,0.16515438170684305,0.9995859855063021,1.1261937447756614,1.070645093955214,1.0813981952584544,1.0780304880622942,0.06817772933521123,0.017488659705084352,0.5986568178540707,0.6456376048591318,-0.0414014493697934,7.803048806229418,cv.bloss,0.5986568178540707,-0.1420999644338964,-5.7411913339170395,-5.095838104233781,-5.7411913339170395,good,NA,NA,NA,NA,NA,NA,0.01524994871093483,0.03162277660168379
snr_good,"noise axis, good overlap (lasso)",1,snr_good_04_r500.rds,14,500,0.07041134919805854,0.0037576419313347822,0.6879406636845187,0.7979654775330746,0.15993358098542632,1.0010877464043646,1.0955986819074102,1.0528459435858324,1.0787523077575036,1.0775524872441564,0.0680143288425254,0.01726903514444932,0.6886889686678577,0.7412921732296488,0.10877464043645979,7.755248724415642,cv.bloss,0.6886889686678577,-0.136943905396819,-6.4473197162327045,-6.407712618469625,-6.4473197162327045,good,NA,NA,NA,NA,NA,NA,0.011249558593552944,0.03162277660168379
snr_good,"noise axis, good overlap (lasso)",1,snr_good_05_r500.rds,16,500,0.08542488964176952,0.003784853490585592,0.8245526482357385,0.9388055960856174,0.13856355697157885,1.0080851402293485,1.0506090657844436,1.02293374809668,1.0549036665543652,1.0523089547076832,0.06714751243907316,0.017421708775597285,0.831219272023205,0.8676841353664019,0.8085140229348475,5.230895470768315,cv.bloss,0.831219272023205,-0.11459915078371641,-5.551087217941043,-6.157835400462392,-5.551087217941043,good,NA,NA,NA,NA,NA,NA,0.00863571234945591,0.03162277660168379
snr_good,"noise axis, good overlap (lasso)",1,snr_good_06_r500.rds,18,500,0.09246141236194942,0.003732683174594028,0.9017939831150169,1.0528168456668359,0.16746936149446134,1.0109987860455112,1.0341628177123932,1.0142353963579263,1.0833959757560208,1.0786427878218747,0.06845983299882241,0.01747091684861854,0.9117126221924282,0.9727135759881744,1.0998786045511189,7.864278782187473,cv.bloss,0.9117126221924282,-0.1340254233726994,-6.392779513861033,-6.644872838559956,-6.392779513861033,good,NA,NA,NA,NA,NA,NA,0.006835668086932532,0.03162277660168379
snr_good,"noise axis, good overlap (lasso)",1,snr_good_07_r500.rds,20,500,0.1022673211978996,0.003761780456134557,0.9142822582302037,1.1175875591207807,0.22236601340610007,1.0111543183669904,1.0377094129005995,1.0164561494661344,1.1005932460744303,1.0956875696364035,0.06898676957918083,0.01750098904732761,0.9244804536157943,1.0017677054819345,1.1154318366990434,9.568756963640347,cv.bloss,0.9244804536157943,-0.17278924047517674,-6.988167300377287,-7.0466329035379855,-6.988167300377287,good,NA,NA,NA,NA,NA,NA,0.005544091688834746,0.03162277660168379
snr_mb,"noise axis, moderate/bad, sigma_y 4 and 7 (lasso)",1,snr_mb_02_r500.rds,4,500,0.1190965537937558,0.11368343161757269,0.44723592540667406,0.4475585258859684,7.213205848815019e-4,1.0620215129212554,2.097355484143086,1.5871467612634942,1.726228003551352,1.1107873846275398,0.15839938730827458,0.1816799085567441,0.47497417413313364,0.496784023893957,6.202151292125535,11.078738462753979,cv.bloss,0.47497417413313364,0.06125600711749235,4.839529693640391,6.962270626274874,4.839529693640391,bad,NA,NA,NA,NA,NA,NA,0.12232583653318706,0.03162277660168379
snr_mb,"noise axis, moderate/bad, sigma_y 4 and 7 (lasso)",1,snr_mb_04_r500.rds,7,500,0.17338288489708675,0.11407436056077223,0.6275901302258705,0.6629143749433544,0.05628553257325852,1.0076097224634997,1.5437213534026186,1.218881522066294,1.3053936595082356,1.0023948969631318,0.15732452675971104,0.18276494785764072,0.632365916937721,0.6290931439228399,0.7609722463499669,0.23948969631317762,boot.inf,0.6290931439228399,-0.051019003809359975,-2.738463275851105,-2.738463275851105,-3.239260211537085,bad,NA,NA,NA,NA,NA,NA,0.04352918211985165,0.03162277660168379
snr_mb,"noise axis, moderate/bad, sigma_y 4 and 7 (lasso)",1,snr_mb_01_r500.rds,4,500,0.05704772664898488,0.045209347759289545,0.32574496772127204,0.332911131788168,0.021999308591093225,1.1142199902295316,2.3407674062546615,1.8003547984459376,1.7485205730406788,1.0226163144743974,0.10862831973646943,0.0656082001585489,0.3629515547517148,0.3331121183497087,11.421999022953155,2.261631447439738,boot.inf,0.3331121183497087,6.037243647010193e-4,0.046101104570145,0.046101104570145,4.6018943532122805,moderate,NA,NA,NA,NA,NA,NA,0.12232583653318706,0.03162277660168379
snr_mb,"noise axis, moderate/bad, sigma_y 4 and 7 (lasso)",1,snr_mb_03_r500.rds,7,500,0.08147261641954828,0.04450260165336338,0.4420771950885068,0.47244643158624355,0.0686966820164896,1.01415876299661,1.7725462487184986,1.3902857603684193,1.3527544071111937,1.031373994784739,0.10751153001864108,0.06416577080105941,0.4483364613199711,0.4559469227016656,1.4158762996610008,3.13739947847389,cv.bloss,0.4483364613199711,-0.05103217773351143,-2.541222346968802,-2.8926057981644675,-2.541222346968802,moderate,NA,NA,NA,NA,NA,NA,0.04352918211985165,0.03162277660168379
spread,confounder spread x overlap x penalty,0,spread_04_r200.rds,1,200,0.0013143613955175508,0.0013143613955175508,0.5032804771850524,0.5032804771850524,0,1.2785860538421547,1.9770539888121585,1.5931635477860442,1.5149472628637395,1.0278138967506785,0.27710751807831285,0.05003393538823641,0.6434873992998328,0.5172786684141096,27.858605384215473,2.781389675067847,boot.inf,0.5172786684141096,0.02781389675067847,9.059568098338124,9.059568098338124,36.566915722591595,awful,NA,NA,NA,5,NA,NA,0.6904024767801857,0.05
spread,confounder spread x overlap x penalty,0.5,spread_16_r200.rds,1,200,0.09195233615240736,0.01244159037984292,0.44976141008554343,0.4805951437471591,0.06855575638592737,1.097744124887634,2.1485601897849826,1.6436513884441628,1.8898050451972468,1.0219022199746313,0.17742942021694133,0.11916541992423962,0.4937229455225832,0.45961218342533733,9.774412488763407,2.1902219974631265,boot.inf,0.45961218342533733,-0.04366036693217379,-6.250867209957151,-6.250867209957151,3.2046346868638076,awful,NA,NA,NA,5,NA,NA,0.6904024767801857,0.05
spread,confounder spread x overlap x penalty,1,spread_28_r200.rds,1,200,0.17972127613886876,0.17972127613886876,0.41686156390032253,0.41686156390032253,0,1.095770113718064,2.436380605103884,1.7902598161888472,2.0330368878354808,1.2907176203746689,0.19988394019906763,0.2392045765352546,0.45678444327974643,0.5380505657830873,9.5770113718064,29.071762037466886,cv.bloss,0.45678444327974643,0.09577011371806399,11.403942441141297,37.16503395280503,11.403942441141297,awful,NA,NA,NA,5,NA,NA,0.6904024767801857,0.05
spread,confounder spread x overlap x penalty,0,spread_08_r200.rds,1,200,0.0020726633618053042,0.0020726633618053042,0.5640207781915887,0.5640207781915887,0,1.2624551593542117,1.8135261490829369,1.7267694065647992,1.3171381817807686,1.1783374600346164,0.294279898776293,0.2063148643371571,0.7120509414109486,0.6646068111810244,26.24551593542117,17.833746003461638,boot.inf,0.6646068111810244,0.17833746003461637,33.15061100434622,33.15061100434622,36.71683889074527,awful,NA,NA,NA,20,NA,NA,0.6904024767801857,0.05
spread,confounder spread x overlap x penalty,0.5,spread_20_r200.rds,1,200,0.07011043199518822,0.00787567332226666,0.547368183904032,0.5632069851611471,0.028936284064132067,1.1404066538920927,1.8429141249942425,1.7587639091862464,1.4843748979221925,1.2453396971908948,0.16682107733042117,0.20294755065883358,0.62422231905298875,0.6816593283949772,14.040665389209273,24.533969719089477,cv.bloss,0.62422231905298875,0.10833554181573879,17.19828933831127,32.17037410661608,17.19828933831127,awful,NA,NA,NA,20,NA,NA,0.6904024767801857,0.05
spread,confounder spread x overlap x penalty,1,spread_32_r200.rds,1,200,0.12947278610598048,0.12947278610598048,0.5798082250357321,0.5798082250357321,0,1.1196843339689841,1.7991177768963917,1.7426246495413826,1.425178186617292,1.2314051000982276,0.14495748834841957,0.15981714656062304,0.6492021862788726,0.7139788053879014,11.968433396898416,23.140510009822755,cv.bloss,0.6492021862788726,0.11968433396898415,16.39725255931972,38.198602379007475,16.39725255931972,awful,NA,NA,NA,20,NA,NA,0.6904024767801857,0.05
spread,confounder spread x overlap x penalty,0,spread_12_r200.rds,1,200,0.0023009309552381872,0.0023009309552381872,0.5674498743420182,0.5674498743420182,0,1.2662530372430747,1.772492786285595,1.8666716020749932,1.2011342763113397,1.347962244866016,0.2971396529837553,0.398326226155657,0.7185351268687816,0.7649010064670055,26.62530372430747,34.7962244866016,boot.smd,0.6815834941607607,0.20113427631133973,37.53988040012439,51.81666011366338,37.88328784189586,awful,NA,NA,NA,50,NA,NA,0.6904024767801857,0.05
spread,confounder spread x overlap x penalty,0.5,spread_24_r200.rds,1,200,0.006016378331365034,0.006016378331365034,0.5873271806824264,0.5873271806824264,0,1.248813376880696,1.7837340379932602,1.9486890312574214,1.1474722596609184,1.3737141925549303,0.15338631797465524,0.1835543858131451,0.7334620398418396,0.8068196837767231,24.881337688069593,37.37141925549303,boot.smd,0.6739416471779403,0.14747225966091837,25.58421771251077,54.70232788203089,31.00413292074834,awful,NA,NA,NA,50,NA,NA,0.6904024767801857,0.05
spread,confounder spread x overlap x penalty,1,spread_36_r200.rds,1,200,0.11814969735177804,0.11814969735177804,0.8279351307274286,0.8279351307274286,0,0.9733654527318707,1.3281144950589832,1.4381758176452166,0.8699624516813119,1.0035515074058834,0.11470253690333161,0.11836164411277265,0.8058834533531242,0.8308755484757981,-2.6634547268129305,0.3551507405883392,boot.smd,0.7202724761607213,-0.13003754831868808,-29.382067694096648,0.8151250886052184,-5.9498453471271855,awful,NA,NA,NA,50,NA,NA,0.6904024767801857,0.05
spread,confounder spread x overlap x penalty,0,spread_03_r200.rds,1,200,0.001231586782565504,0.001231586782565504,0.3278363803666819,0.3278363803666819,0,1.6657985541737934,2.7661262538176934,2.1922471670659807,1.9302138285021786,1.118706268813129,0.3479662137152968,0.07172660353115166,0.5461093684203885,0.36675261386121244,66.57985541737933,11.870626881312907,boot.inf,0.36675261386121244,0.11870626881312907,21.953832599641814,21.953832599641814,54.66870127800965,bad,NA,NA,NA,5,NA,NA,0.6904024767801857,0.05
spread,confounder spread x overlap x penalty,0.5,spread_15_r200.rds,1,200,0.06774695245538416,0.012117555460439931,0.301831666428605,0.3289555461175008,0.08986426112884893,1.2965817187646764,2.9201145820765553,2.192883579296448,2.474928479759372,1.0714212317558258,0.18046474681636396,0.11084210727563432,0.39134942083560714,0.3233888558278495,29.65817187646764,7.142123175582582,boot.inf,0.3233888558278495,-0.0169223177883826,-1.732207975869516,-1.732207975869516,14.599972556841879,bad,NA,NA,NA,5,NA,NA,0.6904024767801857,0.05
spread,confounder spread x overlap x penalty,1,spread_27_r200.rds,1,200,0.11105178172931614,0.11105178172931614,0.26136186569872155,0.26136186569872155,0,1.3609306183487295,3.488210600854061,2.589335191001309,2.8365099731838024,1.5599970341841038,0.1566425249399411,0.18080608614027974,0.35569536549813874,0.40772373533882966,36.093061834872955,55.999703418410384,cv.bloss,0.35569536549813874,0.3609306183487295,16.822736585905865,25.443114051282382,16.822736585905865,bad,NA,NA,NA,5,NA,NA,0.6904024767801857,0.05
spread,confounder spread x overlap x penalty,0,spread_07_r200.rds,1,200,7.593688915558569e-4,7.593688915558569e-4,0.3960460248017924,0.3960460248017924,0,1.568790923389933,2.382308148859789,2.2956259515636983,1.4849066071234824,1.2971371309686788,0.384799278656196,0.197474107425496,0.6213134089537162,0.5137260043429472,56.87909233899331,29.713713096867878,boot.inf,0.5137260043429472,0.2971371309686788,40.815530773451016,40.815530773451016,51.947041186000895,bad,NA,NA,NA,20,NA,NA,0.6904024767801857,0.05
spread,confounder spread x overlap x penalty,0.5,spread_19_r200.rds,1,200,0.05401190330469864,0.007656047742491125,0.3898633613547728,0.4009349227979959,0.02839856867993329,1.3758846836210126,2.385085539034611,2.2767265709349154,1.5167834344465754,1.3819521686929572,0.16853899126963687,0.1701797140805628,0.536407027593036,0.5387725177181543,37.58846836210126,38.19521686929572,cv.bloss,0.536407027593036,0.3378905081393855,27.1436352002672,30.45463718384816,27.1436352002672,bad,NA,NA,NA,20,NA,NA,0.6904024767801857,0.05
spread,confounder spread x overlap x penalty,1,spread_31_r200.rds,1,200,0.0962660794261519,0.0962660794261519,0.4437086804022119,0.4437086804022119,0,1.303859094331874,2.1679840115824205,2.0994711214083392,1.5750180846560855,1.375797511840304,0.12702677092372966,0.13454440510715407,0.5785335981764189,0.6104532984793078,30.385909433187397,37.57975118403041,cv.bloss,0.5785335981764189,0.30385909433187397,23.944731688783573,38.4464170430314,23.944731688783573,bad,NA,NA,NA,20,NA,NA,0.6904024767801857,0.05
spread,confounder spread x overlap x penalty,0,spread_11_r200.rds,1,200,5.443507095838391e-4,5.443507095838391e-4,0.417112559335901,0.417112559335901,0,1.54293873058311,2.2462401068681657,2.383370680727225,1.3319937465967144,1.5144646163570528,0.3892786767608429,0.3637763269171519,0.6435791228120072,0.6317022121523538,54.29387305831099,51.446461635705276,boot.smd,0.5555913206623712,0.33199374659671443,48.19708524329404,56.99227494105124,52.48890961461801,bad,NA,NA,NA,50,NA,NA,0.6904024767801857,0.05
spread,confounder spread x overlap x penalty,0.5,spread_23_r200.rds,1,200,0.005607386741750984,0.005607386741750984,0.4204963989174291,0.4204963989174291,0,1.6057791786246522,2.3509770586841237,2.531839081227016,1.2787206599926764,1.6165109823518538,0.15611816199939105,0.15810421647386355,0.6752243620682534,0.6797370468894304,60.57791786246523,61.65109823518537,boot.smd,0.5376974327482387,0.27872065999267637,36.61927791985207,63.105233585732954,47.226942083263594,bad,NA,NA,NA,50,NA,NA,0.6904024767801857,0.05
spread,confounder spread x overlap x penalty,1,spread_35_r200.rds,1,200,0.08005813280625376,0.08005813280625376,0.5554583923551158,0.5554583923551158,0,1.2941079093664303,1.830573550306848,1.9668758003788864,1.0210763109661696,1.2605181224515367,0.10328203871419676,0.10056871900021513,0.7188230988707174,0.7001653698314196,29.41079093664303,26.05181224515367,boot.smd,0.5671654061611608,0.021076310966169576,2.9622319593987974,35.23261144554096,36.59069087936601,bad,NA,NA,NA,50,NA,NA,0.6904024767801857,0.05
spread,confounder spread x overlap x penalty,0,spread_01_r200.rds,1,200,0.009412386591263793,7.634676955485506e-4,0.07432121250086107,0.07632097401720324,0.02690700876709995,3.6807094053651666,6.058711555638862,5.246977786810483,1.8027341262113308,1.552906007576962,0.6237400317218149,0.12129403673127456,0.27355478587006254,0.11541385738299118,268.0709405365167,55.290600757696204,boot.inf,0.11541385738299118,0.5122167774873543,7.777946312123401,7.777946312123401,26.978292375965065,good,NA,NA,NA,5,NA,NA,0.6904024767801857,0.05
spread,confounder spread x overlap x penalty,0.5,spread_13_r200.rds,1,200,0.007627043685483051,0.007627043685483051,0.07540985740595353,0.07540985740595353,0,2.457812350503716,5.3161283042188066,4.613523846786588,1.1552295725192683,1.16913951047062,0.12148038898517145,0.03145892218154619,0.1853432788820767,0.08816464377225576,145.7812350503716,16.913951047061992,boot.smd,0.08711569733481868,0.15522957251926828,5.582356691174199,5.825617792226728,19.656256135257127,good,NA,NA,NA,5,NA,NA,0.6904024767801857,0.05
spread,confounder spread x overlap x penalty,1,spread_25_r200.rds,1,200,0.009570734463916939,0.0037748948865849986,0.07549037201046262,0.0774209598576512,0.025573961232049802,2.1557831803595535,5.360758686705417,4.309340668732336,1.0179018289000699,1.0300861857432488,0.06881756129938599,0.017362824249933125,0.16274087425924091,0.07776158936459635,115.57831803595535,3.008618574324884,boot.smd,0.07684178773379655,-0.007480818177913795,-0.24556124114288727,0.13724596379111295,12.879311514231244,good,NA,NA,NA,5,NA,NA,0.6904024767801857,0.05
spread,confounder spread x overlap x penalty,0,spread_05_r200.rds,1,200,0.0076294086334171675,5.638683848976805e-4,0.08647364364865352,0.08830365290187933,0.021162624540966846,3.582876731284528,5.732230483767617,5.650829791060734,1.7048446271041617,1.6730476583541123,0.6393743567762202,0.15415107523260388,0.30982440569815084,0.14467452701572772,258.2876731284528,67.30476583541123,boot.inf,0.14467452701572772,0.6383753362557516,9.357711327208952,9.357711327208952,26.808223766173278,good,NA,NA,NA,20,NA,NA,0.6904024767801857,0.05
spread,confounder spread x overlap x penalty,0.5,spread_17_r200.rds,1,200,0.006004619379206063,0.005222511716163888,0.08371236667275746,0.08374263320488158,3.615538937327134e-4,3.2338292582165766,5.698653548690375,5.775790209853791,1.3434340490384367,1.4303428568169598,0.10864063674152277,0.037975493040426016,0.2707115006209173,0.11973738569762077,223.38292582165766,43.034285681695984,boot.smd,0.11246204371377283,0.3429485007788975,6.957026134017978,7.923901668971079,23.91751455416824,good,NA,NA,NA,20,NA,NA,0.6904024767801857,0.05
spread,confounder spread x overlap x penalty,1,spread_29_r200.rds,1,200,0.004378762388448386,0.002749990395399811,0.0827446721657221,0.08314995068010272,0.004897940903904052,3.2248521915046977,5.777167327630793,5.884214594963538,1.29992152229304,1.389669315422185,0.060872923912982976,0.021645096795542725,0.26683933736896664,0.11498773192337215,222.48521915046976,38.96693154221851,boot.smd,0.107561580203304,0.2935856163898223,5.5822141903735165,6.664187853044359,23.099546051029513,good,NA,NA,NA,20,NA,NA,0.6904024767801857,0.05
spread,confounder spread x overlap x penalty,0,spread_09_r200.rds,1,200,0.010872999050751559,4.1899412741458627e-4,0.08527857920585671,0.0884370780671587,0.03703742359118789,3.7125568111143177,5.822717032973887,6.123356396817884,1.696118388638026,1.7641010116133164,0.6563397859931159,0.16987499925318258,0.31660157007285517,0.15044002784599816,271.2556811114318,76.41010116133164,boot.smd,0.14464256634797795,0.6355421222548427,9.06028905742807,9.624477263632466,26.897870528455073,good,NA,NA,NA,50,NA,NA,0.6904024767801857,0.05
spread,confounder spread x overlap x penalty,0.5,spread_21_r200.rds,1,200,0.004992515376122896,0.004342235268936836,0.07855179224884891,0.07860459968838217,6.722626947321952e-4,4.407032382341949,6.824456181436341,7.479193046353994,1.667038810600708,1.884458794121382,0.09872965904448387,0.03992544112512407,0.34618029213167445,0.14802761569733913,340.70323823419494,88.4458794121382,boot.smd,0.130948886321075,0.6659188754882668,10.919575810453763,12.774803764405785,33.96280088859799,good,NA,NA,NA,50,NA,NA,0.6904024767801857,0.05
spread,confounder spread x overlap x penalty,1,spread_33_r200.rds,1,200,0.003385743366061516,0.0029447469157517776,0.07934251916046872,0.07940032814886486,7.286003646949091e-4,4.4953874427285445,7.044725842384851,7.7267460650502695,1.6893540907547322,1.918751430383051,0.05576972654040309,0.02364407596762133,0.35667536430842,0.152238572129344,349.53874427285444,91.87514303830511,boot.smd,0.13403760931452355,0.6881241229031345,10.904127579691684,12.636947282267586,31.97637305160648,good,NA,NA,NA,50,NA,NA,0.6904024767801857,0.05
spread,confounder spread x overlap x penalty,0,spread_02_r200.rds,1,200,0.0037960904131884377,0.001132619468517572,0.1673174426515404,0.1674851188242446,0.0010021440086998012,2.5920624983234934,4.536839046097316,3.5813268926026933,2.4833101615948703,1.4507735801102677,0.42750259723287337,0.10325179281084816,0.43369726841244965,0.24273972529046964,159.20624983234936,45.07735801102677,boot.inf,0.24273972529046964,0.4493211516015083,25.386271577846568,25.386271577846568,46.10928357695476,moderate,NA,NA,NA,5,NA,NA,0.6904024767801857,0.05
spread,confounder spread x overlap x penalty,0.5,spread_14_r200.rds,1,200,0.028950072238581596,0.01089951635802644,0.14243468841118612,0.148798015296559,0.0446754014513866,1.9649456449159488,4.972510246399931,3.7883502458866043,3.134939578044846,1.2669750739551855,0.15766435624262032,0.07823335106713572,0.2798764206785203,0.18046119988354634,96.49456449159489,26.69750739551855,boot.inf,0.18046119988354634,0.2127930572452974,11.022824790224654,11.022824790224654,25.94945495674101,moderate,NA,NA,NA,5,NA,NA,0.6904024767801857,0.05
spread,confounder spread x overlap x penalty,1,spread_26_r200.rds,1,200,0.0466814875965963,0.0466814875965963,0.12877617027767296,0.12877617027767296,0,1.9163316433742437,5.740607251061225,4.264027010658615,4.14959096336932,1.4271224245115437,0.10684990120229736,0.06997022158189599,0.24677785001565447,0.18377936034598402,91.63316433742436,42.71224245115437,boot.inf,0.18377936034598402,0.4271224245115437,8.032688320194186,8.032688320194186,24.93004167746256,moderate,NA,NA,NA,5,NA,NA,0.6904024767801857,0.05
spread,confounder spread x overlap x penalty,0,spread_06_r200.rds,1,200,7.122810275377976e-4,7.122810275377976e-4,0.19910907366345612,0.19910907366345612,0,2.4584335934930865,3.9303631879017193,3.785471312173246,1.8485419907586953,1.6690872487068413,0.4756403004830781,0.1877644103739645,0.4894964354635301,0.33233041595350576,145.84335934930866,66.90872487068414,boot.inf,0.33233041595350576,0.6690872487068413,38.106235585414204,38.106235585414204,52.55799397964352,moderate,NA,NA,NA,20,NA,NA,0.6904024767801857,0.05
spread,confounder spread x overlap x penalty,0.5,spread_18_r200.rds,1,200,0.02190592247636126,0.006847168908640417,0.19651707896212656,0.1992965136912446,0.01414347670847338,2.11918181634387,3.9741977724449997,3.84696156121082,1.410838987253966,1.6570327354624215,0.14735551824082244,0.10652070927919297,0.41645542033755106,0.32563523291769725,111.918181634387,65.70327354624214,boot.smd,0.2772539566610343,0.39116310429074264,19.46271618420283,26.574239161322907,37.70612010871763,moderate,NA,NA,NA,20,NA,NA,0.6904024767801857,0.05
spread,confounder spread x overlap x penalty,1,spread_30_r200.rds,1,200,0.05094590704826515,0.05094590704826515,0.24188810211422967,0.24188810211422967,0,1.7758257275301241,3.352227788468668,3.2516568613397947,1.2648926708608188,1.5274585817662631,0.09520659360631276,0.08043797817606371,0.4295511149178829,0.3694740574015343,77.58257275301241,52.745858176626314,boot.smd,0.3059624875327224,0.2648926708608188,8.918354427186022,20.578764000120266,34.13503871765998,moderate,NA,NA,NA,20,NA,NA,0.6904024767801857,0.05
spread,confounder spread x overlap x penalty,0,spread_10_r200.rds,1,200,5.350447622853104e-4,5.350447622853104e-4,0.20484088541992093,0.20484088541992093,0,2.4554799532649794,3.828571949467896,4.030394525186167,1.7302681688095232,1.9206428771247643,0.4944978235294726,0.27457116099034756,0.5029826877576644,0.39342618752570113,145.54799532649793,92.06428771247643,boot.smd,0.35442966371284795,0.7302681688095232,39.6213455563842,42.307136434880995,53.36376880881155,moderate,NA,NA,NA,50,NA,NA,0.6904024767801857,0.05
spread,confounder spread x overlap x penalty,0.5,spread_22_r200.rds,1,200,0.00518164133626941,0.00518164133626941,0.20845886267244942,0.20845886267244942,0,2.6227648326720314,4.020290491130872,4.308314967225929,1.6425870554595665,2.1436093482735434,0.13888308778517125,0.10909143692647032,0.5467385740761088,0.4468543667551334,162.27648326720313,114.36093482735434,boot.smd,0.3424118294215888,0.6425870554595665,34.64414367182655,43.51619372886134,53.50434926048406,moderate,NA,NA,NA,50,NA,NA,0.6904024767801857,0.05
spread,confounder spread x overlap x penalty,1,spread_34_r200.rds,1,200,0.04691026894063793,0.04691026894063793,0.3105120912906649,0.3105120912906649,0,1.8689031077868983,2.7778939229395476,2.979632719375109,1.1080686261076471,1.4980835890949706,0.08561936181626575,0.06879624838171,0.5803170124185327,0.4651730681781045,86.89031077868982,49.808358909497066,boot.smd,0.3440687063862594,0.10806862610764711,10.303717569461714,31.5997402533003,54.944449449602715,moderate,NA,NA,NA,50,NA,NA,0.6904024767801857,0.05
tune,"SNR x overlap, diluted confounding (lasso)",1,tune03_r500.rds,1,500,0.08142948320982674,0.08142948320982674,0.23205764942699544,0.23205764942699544,0,1.5979922164891533,3.960746540480791,2.920865730482112,3.219778961373481,1.8326087700383202,0.15821548486895576,0.18339277238499133,0.37082631756110734,0.42527088349438985,59.799221648915335,83.26087700383202,cv.bloss,0.37082631756110734,0.5979922164891533,32.912942462549964,49.038534151611515,32.912942462549964,bad,NA,NA,NA,NA,5,NA,0.6904024767801857,0.03162277660168379
